;id;id_original;data_set_original;data_set;ano;data;region;soil.classes;textura;local;SRC;EPGS;X;id_original.1;coord_x;coord_y;geology;landuse_field;clay;silt;sand;top;bottom;DC;WCc;WCt;twi;lulc_mapbiomas;bio12c2;bio15c2;bio1c2;bio3c2;bio7c2;rKao;rGoe;rHem;Organics_1;Organics_2;Organics_3;Organics_4;Organics_5;Organics_6;Organics_7;Organics_8;Organics_9;Organics_10;Organics_11;Organics_12;Organics_13;Organics_14;Organics_15;Organics_16;Organics_17;Organics_18;Organics_19;Organics_20;Organics_21;Organics_22;Organics_23;Organics_24;Water_25;Water_26;Water_27;Water_28;Water_29;Hydroxyl_30;Hydroxyl_31;Hydroxyl_32
239;359;239;BD1;BD1;2013;19/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;239;-54.425872;-28.03018;AV;AA;57;34;9;0;5;2.76;2.96;2.59;9.885763168;Farming;1843;9.513287544;19.4375;53.32568741;21.79999924;0.054325742;0.35428251;0.437960869;0.00735938;0.005899138;0.00870196;0.004142107;0.008422484;0.057468708;0.005416565;0.011823143;0.013055689;0.013410986;0.006235127;0.016571679;0.024926651;0.048288969;0.008247271;0.029935916;0.005162905;0.041310837;0.011823143;2.32004609;0.328962637;0.020000101;0.022610743;0.19757774;0.113413063;0.005192537;0.012728536;0.013592597;0.018234339;0.004187997;0.011633303;0.002900013
240;360;240;BD1;BD1;2013;19/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;240;-54.424293;-28.027539;AV;AA;51;39;10;0;5;2.94;2.55;2.68;10.21125889;Farming;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.057012377;0.320368116;0.427610151;0.011759198;0.012225091;0.009589271;0.023832009;0.005340508;0.052718407;0.004836391;0.008452261;0.016348181;0.016992209;0.012226272;0.016684214;0.016770335;0.03855692;0.010352873;0.022264559;0.012575377;0.044366428;0.008452261;2.847221083;1.014842831;0.015907698;0.011791574;0.338221222;0.116356466;0.009099099;0.012336541;0.016270733;0.027778686;0.008499728;0.026600937;0.00612081
241;361;241;BD1;BD1;2013;19/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;241;-54.419167;-28.026422;AV;AA;62;30;8;0;5;2.92;2.61;2.63;10.56500435;Farming;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.057404418;0.291743266;0.410553916;0.0072177;0.013515799;0.006171945;0.014600058;0.006059669;0.019842418;0.002105835;0.009098323;0.014295425;0.006455927;0.006690015;0.009375314;0.018903884;0.021425328;0.004865891;0.007915341;0.002805194;0.028590166;0.009098323;1.65397822;0.401113616;0.014784098;0.007571045;0.162258327;0.102379485;0.007052547;0.013052361;0.005278594;0.021982132;0.001100718;0.021237559;0.003308867
242;363;242;BD1;BD1;2013;19/09/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;242;-54.41033;-28.023469;AV;AA;51;37;12;0;5;2.93;2.85;2.63;9.729780197;Farming;1840;9.675271988;19.46666718;53.60983276;21.69999886;0.0677886;0.804108721;0.932715309;0.002950705;0.004379989;0.003669127;0.006357976;0.00167303;0.227728597;0.001260897;0.003801138;0.004137058;0.004703314;0.001334252;0.014591654;0.008746547;0.02714916;0.001184214;0.006071034;0.002347842;0.010964235;0.003801138;1.312123008;0.609668603;0.005430799;0.001234774;0.134725125;0.098427267;0.001084249;0.015238907;0.005071001;0.019914943;0.002019746;0.007107291;0.001429297
243;365;243;BD1;BD1;2013;19/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;243;-54.408829;-28.024376;AV;AA;55;32;13;0;5;3;4.98;2.68;9.517550468;Farming;1840;9.675271988;19.46666718;53.60983276;21.69999886;0.066921172;0.774511547;0.906299622;0.002383871;0.005379669;0.003919305;0.005158569;0.001635239;0.215408114;0.001117624;0.002349702;0.00476587;0.004277309;0.001591585;0.012884823;0.008119408;0.026651447;0.001033059;0.00500424;0.00193312;0.008782828;0.002349702;1.185948619;0.582242888;0.004097724;0.001918421;0.125142533;0.09808329;0.000975775;0.015164326;0.004172047;0.019448541;0.001778309;0.007564784;0.001426062
244;366;244;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;244;-54.412979;-28.024702;AV;AA;53;31;16;0;5;2.48;2.15;2.23;9.847960472;Farming;1840;9.675271988;19.46666718;53.60983276;21.69999886;0.066127094;0.746272829;0.880245129;0.002059689;0.006493582;0.004410941;0.004505992;0.001811291;0.203845942;0.001024043;0.001223315;0.005400144;0.003849363;0.00204578;0.011176918;0.007492912;0.026147716;0.001270517;0.003937115;0.001695446;0.008933822;0.001223315;1.072402002;0.554970671;0.004014817;0.002624518;0.115465443;0.097735632;0.001355964;0.015089847;0.003388028;0.019535387;0.001665336;0.009152738;0.001549143
245;367;245;BD1;BD1;2013;02/06/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;245;-54.417662;-28.044035;AV;HE;47;39;14;0;5;3.85;4.13;3.47;9.886176109;Grassland;1834;9.621253967;19.63750076;53.32568741;21.79999924;0.028656616;0.025472967;0.026127561;0.02334765;0.027099253;0.029621808;0.021048286;0.024247773;0.052872629;0.02811204;0.026037977;0.011539699;0.023499195;0.017062545;0.030876703;0.030297408;0.04575954;0.026202484;0.024234686;0.015041479;0.015842837;0.026037977;0.415417065;0.405671681;0.015675252;0.019212011;0.031635554;0.070821509;0.018481961;0.021249777;0.015707876;0.0268968;0.020065072;0.027159806;0.034186247
246;368;246;BD1;BD1;2013;02/06/2013;R1;GX;muito argilosa;girua;wgs84;EPSG:4326;NA;246;-54.420952;-28.033171;AV;HE;66;28;6;0;5;3.19;2.61;2.66;9.673078537;Forest;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.04664987;0.288836564;0.338790531;0.001848974;0.002286132;0.006400291;0.00582318;0.00249687;0.041210215;0.002096202;0.00184811;0.007182228;0.005145875;0.002143315;0.007302432;0.016527765;0.033254895;0.002287184;0.003448831;0.002164913;0.015499547;0.00184811;0.903557107;0.505016029;0.009202264;0.000551597;0.045136129;0.115731389;0.001830382;0.010020701;0.003660492;0.021798788;0.001494744;0.015487328;0.002095715
247;369;247;BD1;BD1;2013;02/06/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;247;-54.419291;-28.039681;AV;AA;42;44;14;0;5;4.82;4.47;4.4;9.703123093;Farming;1834;9.541064262;19.54999924;53.28746414;21.79999924;0.035338203;0.082577261;0.084330388;0.000873318;0.004888873;0.004979057;0.004746309;0.001929085;0.027133637;0.001169217;0.002473161;0.009652061;0.01347466;0.001379407;0.008958096;0.020843691;0.052856513;0.001423917;0.003624415;0.002305773;0.010743129;0.002473161;0.660847038;0.646272985;0.008500813;0.001297449;0.054835099;0.154739158;0.001100072;0.004608071;0.004688571;0.013307144;0.001831437;0.009661087;0.001943578
248;370;248;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;248;-54.428802;-28.040824;AV;AA;59;33;8;0;5;2.43;2.67;2.49;9.549821854;Farming;1844;9.551527977;19.49583244;53.49462509;21.69999886;0.025694799;0.419645701;0.533196608;0.003026063;0.006219327;0.006940907;0.011445675;0.001925972;0.068081669;0.004218977;0.007411891;0.005641536;0.001998753;0.001970545;0.015695953;0.013322196;0.034499659;0.002512242;0.006748955;0.00493164;0.00762401;0.007411891;0.903268046;0.686693881;0.004036446;0.00313191;0.051218372;0.080997839;0.004052247;0.002261907;0.001967981;0.020440315;0.001585689;0.024884337;0.005560643
249;371;249;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;249;-54.421717;-28.031336;AV;FS;51;34;15;0;5;5.08;5.34;4.69;9.802353859;Forest;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.033703943;0.699566862;0.857928514;0.003646848;0.009477169;0.007650559;0.008574804;0.003696501;0.161090766;0.00182841;0.004765983;0.009531715;0.003112251;0.003104793;0.011576745;0.0226078;0.022900834;0.002102037;0.005286672;0.001797216;0.01120866;0.004765983;0.841772706;0.385088874;0.012669233;0.006381075;0.043931368;0.090508703;0.002161758;0.006033858;0.003981226;0.026398301;0.00286714;0.020298654;0.004059874
250;372;250;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;250;-54.423226;-28.033286;AV;AA;59;31;10;0;5;2.66;2.78;2.39;9.75140667;Farming;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.047145242;0.357424573;0.467210311;0.001973288;0.003689946;0.005383726;0.003940505;0.004096873;0.087070185;0.001877621;0.004234959;0.006250325;0.005142541;0.002508776;0.013044285;0.019986173;0.028188641;0.000936098;0.005380625;0.00202517;0.009216841;0.004234959;0.608805253;0.353908812;0.008439815;0.005654047;0.055044366;0.086828912;0.003033663;0.011717887;0.005095857;0.02337258;0.001331952;0.014088091;0.002396377
251;373;251;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;251;-54.422441;-28.040633;AV;AA;57;35;8;0;5;2.12;1.97;1.96;9.693817139;Farming;1834;9.541064262;19.54999924;53.28746414;21.79999924;0.113676147;1.097263267;1.276021247;0.001599736;0.001398848;0.008946144;0.001251437;0.003283216;0.149556667;0.001495702;0.003895867;0.007579706;0.003540029;0.005666136;0.019171826;0.02849424;0.040669788;0.001556832;0.004193354;0.001289871;0.015676508;0.003895867;1.323510978;0.740255599;0.011785826;0.001806494;0.140672442;0.167086975;0.001862407;0.015807937;0.003577768;0.027539866;0.00420065;0.011645821;0.004015782
252;374;252;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;252;-54.424932;-28.04363;AV;AA;50;34;16;0;5;2.42;2.38;2.14;9.730229378;Farming;1834;9.621253967;19.63750076;53.32568741;21.79999924;0.030264157;0.308344894;0.408434457;0.00422403;0.002184685;0.009554625;0.008296602;0.002207139;0.069335203;0.002378654;0.004036562;0.005068351;0.006297526;0.002456204;0.016036306;0.012668659;0.031254269;0.001818188;0.003305732;0.004167382;0.006518763;0.004036562;0.957201509;0.696144626;0.006296283;0.003049265;0.069043639;0.082607075;0.00286276;0.004405386;0.006324569;0.02419628;0.00265778;0.018642369;0.004036899
253;375;253;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;253;-54.429058;-28.04461;AV;AA;55;36;9;0;5;2.02;5.68;1.71;9.526496887;Farming;1837;9.699362755;19.62083435;53.24923706;21.79999924;0.045730428;0.444244973;0.548562463;0.004865628;0.005283952;0.005316139;0.01016186;0.00318191;0.131203076;0.002329006;0.008013195;0.003944579;0.005366659;0.004096746;0.014784053;0.015996011;0.020696801;0.002831902;0.001730776;0.003424424;0.013389753;0.008013195;1.230635475;0.564930384;0.014111756;0.002445879;0.075382898;0.086208634;0.00327514;0.010447872;0.003662784;0.017250955;0.001183683;0.019135288;0.004777997
254;376;254;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;254;-54.431278;-28.044029;AV;AA;58;35;7;0;5;2.62;2.55;2.28;9.384838104;Farming;1837;9.699362755;19.62083435;53.24923706;21.79999924;0.047332329;0.35312214;0.451639187;0.003259584;0.003474939;0.003363598;0.006602132;0.003008884;0.098425752;0.002461133;0.003743418;0.004134127;0.002764827;0.003937374;0.010487072;0.012887719;0.032140768;0.001172517;0.003154996;0.001612723;0.006325998;0.003743418;0.861768429;0.525486566;0.006907143;0.002982578;0.064333553;0.093107565;0.003059373;0.010947367;0.003199816;0.016444395;0.001394062;0.011964923;0.004162562
255;377;255;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;255;-54.427071;-28.032365;AV;AA;58;32;10;0;5;3.37;2.67;3.29;9.743092537;Farming;1843;9.513287544;19.4375;53.32568741;21.79999924;0.047458539;0.408948353;0.504213831;0.003129428;0.002264366;0.002236556;0.007869257;0.004527047;0.103835225;0.002935538;0.003220078;0.002729959;0.002800748;0.003465482;0.012438215;0.013016559;0.041659804;0.002338898;0.003960174;0.00246673;0.00611797;0.003220078;0.704017008;0.267666342;0.013198337;0.002138363;0.052408655;0.107928063;0.004845966;0.007022663;0.003336412;0.012945115;0.002834983;0.011487254;0.003967301
256;378;256;BD1;BD1;2013;02/06/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;256;-54.418204;-28.027733;AV;FS;62;31;7;0;5;3.1;3.26;2.64;9.978975296;Forest;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.052243633;0.424658135;0.541496402;0.003597664;0.002281955;0.003567802;0.004928201;0.002077218;0.109625551;0.001536581;0.002401998;0.007769365;0.006537653;0.006533669;0.011057201;0.010570932;0.02968433;0.001747897;0.010712828;0.000882104;0.014531425;0.002401998;0.909759197;0.417550536;0.006829498;0.001729906;0.08019716;0.09589773;0.004057469;0.011898282;0.003666975;0.019559899;0.002382865;0.0107478;0.002537488
257;379;257;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;257;-54.422519;-28.030106;AV;AA;51;39;10;0;5;2.2;2.32;1.83;9.910523415;Farming;1841;9.547544479;19.45833397;53.53302765;21.69999886;0.074485777;0.487953862;0.643575118;0.005087699;0.002473135;0.006795118;0.005627268;0.002947615;0.085945603;0.002152163;0.003273611;0.0056696;0.003023356;0.00293107;0.014295072;0.017517573;0.032950522;0.001067123;0.00268726;0.002910857;0.009693651;0.003273611;1.288639833;0.386217312;0.012238905;0.002259427;0.08609079;0.104820097;0.001587183;0.015343233;0.002172662;0.031189991;0.002811047;0.01421325;0.003235251
258;380;258;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;258;-54.429029;-28.035145;AV;AA;59;34;7;0;5;2.67;2.55;2.23;9.449422836;Farming;1844;9.551527977;19.49583244;53.49462509;21.69999886;0.057989393;0.478737903;0.587173191;0.00389191;0.006407523;0.005554514;0.01375067;0.004836276;0.125177303;0.002278423;0.004684078;0.005830799;0.005053388;0.002228035;0.009764134;0.011614838;0.015457469;0.001931284;0.005071286;0.001939105;0.013101541;0.004684078;0.959985209;0.332356835;0.011930663;0.002765526;0.063115402;0.090099906;0.002544752;0.011781426;0.005209837;0.013352486;0.001216181;0.01324943;0.002770376
259;382;259;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;259;-54.425948;-28.037252;AV;AA;60;34;6;0;5;2.08;2.2;1.98;9.593832016;Farming;1844;9.551527977;19.49583244;53.49462509;21.69999886;0.063509183;0.728151487;0.839205417;0.002313985;0.002807565;0.008916142;0.005231491;0.002818111;0.181115106;0.001942173;0.003284585;0.006855441;0.003963633;0.002992921;0.013066293;0.009420932;0.026611984;0.001515453;0.003406493;0.002899855;0.018986532;0.003284585;0.926145894;1.034134953;0.003727601;0.001502751;0.074082699;0.107749692;0.002213892;0.004387102;0.003428625;0.018761816;0.00241931;0.016586542;0.003670391
260;383;260;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;260;-54.419163;-28.04206;AV;AA;55;35;10;0;5;3.11;1.07;2.9;9.769195557;Farming;1834;9.621253967;19.63750076;53.32568741;21.79999924;0.037873923;0.45319443;0.547369104;0.003709219;0.006980273;0.006131966;0.005724957;0.00266849;0.139699669;0.002845504;0.001016824;0.004350891;0.004218088;0.002613289;0.016639437;0.017053403;0.032016853;0.003811836;0.004580972;0.004020227;0.013164617;0.001016824;0.7404616;0.628949544;0.006517261;0.004116524;0.055580727;0.094894707;0.004616988;0.00279149;0.003109918;0.018101617;0.002787887;0.010376918;0.003812325
261;384;261;BD1;BD1;2013;02/06/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;261;-54.436994;-28.047844;AV;AA;55;33;12;0;5;2.29;2.09;2.05;9.623431206;Farming;1839;9.60438633;19.59166718;53.53302765;21.70000076;0.049757003;0.375421148;0.460356705;0.004182159;0.003372671;0.005860281;0.012270599;0.003190154;0.117286222;0.003722971;0.007216191;0.004922729;0.004946016;0.002977248;0.013033785;0.019790387;0.033936463;0.001110636;0.009718522;0.001275382;0.012109209;0.007216191;0.920064596;0.482310816;0.014548404;0.001783426;0.035734386;0.085884573;0.001753697;0.014018663;0.00496065;0.013649916;0.001719182;0.016592073;0.001930312
262;3;1;BD4;BD2;2009;10/02/2009;R2;RY;arenosa;dnos;wgs84;EPSG:4326;NA;1;-53.794645;-29.651271;SE;U;4;5;91;0;20;0.6;0.6;0.45;8.807454109;Forest;1657;5.995641232;19.64999962;49.91987228;20.79999924;0.015839161;0.009090699;0.009723026;0.002976389;0.004116673;0.00500545;0.003418272;0.002774319;0.020053802;0.003585709;0.002951924;0.005743694;0.001855979;0.002833461;0.008148917;0.008187811;0.004886571;0.002181689;0.003189198;0.001617431;0.008063579;0.002951924;0.588711955;0.328831169;0.005787666;0.001042432;0.044211546;0.326862174;0.002681251;0.001798935;0.002194593;0.014846052;0.002711456;0.010553746;0.002464028
263;23;11;BD4;BD2;2009;10/02/2009;R2;PBAC;arenosa;dnos;wgs84;EPSG:4326;NA;11;-53.792816;-29.64804;SE;U;7;10;83;0;20;0.6;0.6;0.54;8.466112137;Forest;1661;5.957801342;19.36666679;49.91948318;20.70000076;0.027388561;0.003988817;0.000964146;0.002579714;0.001608169;0.004998821;0.00378113;0.001812425;0.034920476;0.010364999;0.001888688;0.004335751;0.001823415;0.00340304;0.007563061;0.007155661;0.005833931;0.001264368;0.00302419;0.000947962;0.006499749;0.001888688;0.517922747;0.338738448;0.007809476;0.002020969;0.04057155;0.410498063;0.002011114;0.000731626;0.001828319;0.015766081;0.006711559;0.016094823;0.00917331
264;52;26;BD4;BD2;2009;11/02/2009;R2;PBAC;arenosa;dnos;wgs84;EPSG:4326;NA;26;-53.786729;-29.650198;SE;U;6;6;88;0;20;0.4;0.5;0.63;7.382708549;Forest;1658;5.932018757;19.53750038;50.04026031;20.69999886;0.024401003;0.003889623;0.00305898;0.003898247;0.004366244;0.007460746;0.006801413;0.002629406;0.025115053;0.004152855;0.002808525;0.003327453;0.004685979;0.003275369;0.003038489;0.006377141;0.062370416;0.001546674;0.005127528;0.003148559;0.011261847;0.002808525;0.603651762;0.288785579;0.013026766;0.003071607;0.052943643;0.251243719;0.005204226;0.007695733;0.005077521;0.00957361;0.00251039;0.008774645;0.005792225
265;65;32;BD4;BD2;2009;11/02/2009;R2;PBAC;arenosa;dnos;wgs84;EPSG:4326;NA;32;-53.78358;-29.643612;SE;U;8;7;85;0;20;0.5;0.5;0.45;6.888349533;Agr/Past;1662;6.040250778;19.29583359;50.04045486;20.60000038;0.019040448;0.004901464;0.005183927;0.003844055;0.001354811;0.003738405;0.001313358;0.001635385;0.018915372;0.002135285;0.002977743;0.003807437;0.003192102;0.001967409;0.00297533;0.005159419;0.005785197;0.001160872;0.003786339;0.002237911;0.010068641;0.002977743;0.291038674;0.256670582;0.004516643;0.003212277;0.017282697;0.280253835;0.001286161;0.001899041;0.003995042;0.003656077;0.004072727;0.004771686;0.004439547
266;75;37;BD4;BD2;2009;11/02/2009;R2;PBAC;média;dnos;wgs84;EPSG:4326;NA;37;-53.789106;-29.649981;SE;FS;6;7;87;0;20;1;0.9;0.9;7.396088123;Agr/Past;1662;6.040250778;19.29583359;50.04045486;20.60000038;0.017836712;0.002095677;0.001178515;0.001763597;0.001908384;0.005472738;0.003223778;0.001995764;0.035569303;0.004791243;0.003026997;0.004651627;0.002271435;0.002076718;0.004253176;0.006471525;0.035204197;0.002318942;0.003662896;0.00160162;0.011050948;0.003026997;0.581710304;0.246523244;0.005149517;0.002057524;0.016967393;0.272385512;0.002312083;0.00012663;0.002130531;0.005392937;0.006667685;0.009862428;0.008812946
267;107;54;BD4;BD2;2009;12/02/2009;R2;PBAC;média;dnos;wgs84;EPSG:4326;NA;54;-53.794759;-29.65719;SE;U;9;21;70;0;20;2;1.8;1.71;9.500581741;Agr/Past;1657;5.995641232;19.64999962;49.91987228;20.79999924;0.011922863;0.00253779;0.001883996;0.002177045;0.003283212;0.005190472;0.005455123;0.002646278;0.027614607;0.004077793;0.005856091;0.004662838;0.003378314;0.003320782;0.002828743;0.007910687;0.060172964;0.001591584;0.00152069;0.001376347;0.026644985;0.005856091;0.587228085;0.28726588;0.008069383;0.004449183;0.02850954;0.247078477;0.002861974;0.001397696;0.004060644;0.005744866;0.0015983;0.008115209;0.004576875
268;201;107;BD4;BD2;2009;06/03/2009;R2;RR;arenosa;dnos;wgs84;EPSG:4326;NA;107;-53.819961;-29.644967;SE;HE;32;49;19;0;20;4.8;4;4.32;6.23288393;Forest;1686;5.65772438;18.66666603;50.40257645;20.70000076;0.01906177;0.002651217;0.003167862;0.002521542;0.00444821;0.002238161;0.005493413;0.004830269;0.022410855;0.00472085;0.002375275;0.003844929;0.002920983;0.002565331;0.003178977;0.009614963;0.048096115;0.002700051;0.000597352;0.002157346;0.015026045;0.002375275;0.635577477;0.367873916;0.006494811;0.002608867;0.058950848;0.18783265;0.002696364;0.006698768;0.002761237;0.006410426;0.00159248;0.007276364;0.007520971
269;203;108;BD4;BD2;2009;06/03/2009;R2;CX;arenosa;dnos;wgs84;EPSG:4326;NA;108;-53.817577;-29.645775;SE;AA;28;46;26;0;20;2.6;2;2.16;6.485317707;Forest;1686;5.65772438;18.66666603;50.40257645;20.70000076;0.010823385;0.004872641;0.004163693;0.001994452;0.007525465;0.003429891;0.008067628;0.005988913;0.026865129;0.003609207;0.004341374;0.004315614;0.003077309;0.004303456;0.003555761;0.006734885;0.05170584;0.002333662;0.003545229;0.00208737;0.018513667;0.004341374;0.637825229;0.388642494;0.012535802;0.004423322;0.065240425;0.218027813;0.002330793;0.004008802;0.003260769;0.007812369;0.001253972;0.007463555;0.005183608
270;220;118;BD4;BD2;2009;07/03/2009;R2;RL;arenosa;dnos;wgs84;EPSG:4326;NA;118;-53.81388;-29.647975;SE;HE;13;12;75;0;17.5;3;2.7;2.61;7.332592964;Forest;1670;5.905389786;19.17916679;50.12018967;20.79999924;0.008283974;0.008055991;0.008602963;0.002261754;0.004276723;0.004724338;0.004495982;0.002363652;0.036949874;0.00397099;0.004085718;0.005246848;0.002691191;0.003540488;0.004419228;0.008139633;0.012595131;0.001282875;0.002619363;0.002889377;0.00350741;0.004085718;0.367554683;0.360514651;0.008481891;0.001721541;0.020046223;0.224329145;0.002270889;0.001677486;0.001948155;0.012363799;0.001857666;0.010560946;0.004674032
271;249;140;BD4;BD2;2009;14/03/2009;R2;RL;arenosa;dnos;wgs84;EPSG:4326;NA;140;-53.787549;-29.641442;SE;AA;32;42;26;0;10;9.4;8.4;7.93;6.725402832;Forest;1672;5.979987144;18.76666641;50.24390411;20.5;0.014223505;0.019661839;0.014038184;0.005542027;0.006810383;0.004439879;0.009477047;0.007468351;0.044090299;0.007448807;0.006360811;0.007990945;0.008763002;0.005788408;0.013790485;0.017660072;0.045918275;0.005844854;0.006607769;0.004552613;0.031460695;0.006360811;1.037889868;0.267264932;0.012347603;0.006509542;0.046148032;0.193557637;0.00437773;0.022391958;0.006143737;0.031951136;0.003218192;0.02726788;0.007969745
272;253;143;BD4;BD2;2009;14/03/2009;R2;RL;arenosa;dnos;wgs84;EPSG:4326;NA;143;-53.786019;-29.637508;SE;U;30;53;17;0;15;6.5;5.6;5.32;6.793978214;Forest;1672;5.979987144;18.76666641;50.24390411;20.5;0.017272926;0.005771281;0.005746236;0.000519278;0.002968825;0.004383935;0.004470522;0.002474973;0.0398243;0.005936271;0.002961311;0.005000352;0.004572389;0.007316266;0.006427672;0.009385269;0.006453653;0.001276289;0.003542728;0.00311932;0.01159665;0.002961311;0.447129564;0.141866268;0.00692384;0.001955776;0.024129902;0.319983676;0.00183437;0.004623548;0.004879683;0.016153652;0.004046489;0.012493002;0.005941934
